casgem_id,lat,long,local_well_number,date,military_time_pst,no_measurement,questionable_measurement,reading_rp,reading_ws,rp_to_ws,rp_elevation,gs_elevation,wse,gs_to_ws,measurement_method,measurement_accuracy,collecting_coop_agency,voluntary_or_casgem_measurement,comments,extra_casgem_id
,,,19N01E35B002M,10/20/2009,00:00,,,4.17,0.0,4.17,92.435,86.505,88.265,-1.76,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,394634N1218278W001
,,,19N01E35B002M,2/16/2010,00:00,,,1.75,0.0,1.75,92.435,86.505,90.685,-4.18,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,394634N1218278W001
,,,19N01E35B002M,3/24/2010,00:00,,,1.31,0.0,1.31,92.435,86.505,91.125,-4.62,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,394634N1218278W001
,,,19N01E35B002M,8/4/2010,00:00,,,2.73,0.0,2.73,92.435,86.505,89.705,-3.2,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,394634N1218278W001
,,,19N01E35B002M,10/20/2010,00:00,,,3.84,0.0,3.84,92.435,86.505,88.595,-2.09,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,394634N1218278W001
,,,19N01E35B002M,4/4/2011,00:00,,,1.02,0.0,1.02,92.435,86.505,91.415,-4.91,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,394634N1218278W001
,,,19N01E35B002M,6/13/2011,00:00,,,1.22,0.0,1.22,92.435,86.505,91.215,-4.71,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,394634N1218278W001
,,,19N01E35B002M,8/5/2011,00:00,,,1.72,0.0,1.72,92.435,86.505,90.715,-4.21,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,394634N1218278W001
,,,19N01E35B002M,10/11/2011,00:00,,,2.51,0.0,2.51,92.435,86.505,89.925,-3.42,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,394634N1218278W001
,,,19N01E35B003M,10/11/2011,00:00,,,5.4,0.0,5.4,89.59,86.53,84.19,2.34,ST - Steel tape measurement,0.1 Ft,Butte County Department of Water & Resource Conservation,CASGEM,,394634N1218278W002
,,,19N01E35B003M,3/26/2012,00:00,,,4.28,0.0,4.28,89.59,86.53,85.31,1.22,ES - Electric sounder measurement,0.01 Ft,Department of Water Resources,CASGEM,,394634N1218278W002
,,,19N01E35B003M,7/31/2012,00:00,,,5.48,0.0,5.48,89.59,86.53,84.11,2.42,ES - Electric sounder measurement,0.1 Ft,Department of Water Resources,CASGEM,,394634N1218278W002
,,,19N01E35B003M,10/15/2012,11:23,,,6.0,-0.74,6.74,89.59,86.53,82.85,3.68,ST - Steel tape measurement,0.1 Ft,Department of Water Resources,CASGEM,,394634N1218278W002
,,,19N01E35B003M,3/20/2013,13:18,,,4.0,-0.65,4.65,89.59,86.53,84.94,1.59,ST - Steel tape measurement,0.1 Ft,Department of Water Resources,CASGEM,,394634N1218278W002
,,,19N01E35B003M,6/23/2009,00:00,,,4.91,0.0,4.91,89.59,86.53,84.68,1.85,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,394634N1218278W002
,,,19N01E35B003M,8/4/2009,00:00,,,5.24,0.0,5.24,89.59,86.53,84.35,2.18,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,394634N1218278W002
,,,19N01E35B003M,9/16/2009,00:00,7 - Special/Other,,,,,89.59,86.53,,,,,Department of Water Resources,Voluntary,,394634N1218278W002
,,,19N01E35B003M,10/20/2009,00:00,,,6.87,0.0,6.87,89.59,86.53,82.72,3.81,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,394634N1218278W002
,,,19N01E35B003M,2/16/2010,00:00,,,3.37,0.0,3.37,89.59,86.53,86.22,0.31,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,394634N1218278W002
,,,19N01E35B003M,3/24/2010,00:00,,,3.85,0.0,3.85,89.59,86.53,85.74,0.79,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,394634N1218278W002
,,,19N01E35B003M,8/4/2010,00:00,,,5.25,0.0,5.25,89.59,86.53,84.34,2.19,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,394634N1218278W002
,,,19N01E35B003M,10/20/2010,00:00,,,6.47,0.0,6.47,89.59,86.53,83.12,3.41,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,394634N1218278W002
,,,19N01E35B003M,4/4/2011,00:00,,,3.2,0.0,3.2,89.59,86.53,86.39,0.14,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,394634N1218278W002
,,,19N01E35B003M,6/13/2011,00:00,,,3.75,0.0,3.75,89.59,86.53,85.84,0.69,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,394634N1218278W002
,,,19N01E35B003M,8/5/2011,00:00,,,4.41,0.0,4.41,89.59,86.53,85.18,1.35,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,394634N1218278W002
,,,19N01E35B003M,10/11/2011,00:00,,,5.36,0.0,5.36,89.59,86.53,84.23,2.3,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,394634N1218278W002
,,,BMO 19N01E35B001M,10/11/2011,00:00,,,5.6,0.0,5.6,87.88,86.54,82.28,4.26,ST - Steel tape measurement,0.1 Ft,Butte County Department of Water & Resource Conservation,CASGEM,,394635N1218276W001
,,,BMO 19N01E35B001M,3/26/2012,00:00,,,5.2,0.0,5.2,87.875,86.535,82.675,3.86,ES - Electric sounder measurement,0.01 Ft,Department of Water Resources,CASGEM,,394635N1218276W001
,,,BMO 19N01E35B001M,7/31/2012,00:00,,,4.23,0.0,4.23,87.875,86.535,83.645,2.89,ES - Electric sounder measurement,0.1 Ft,Department of Water Resources,CASGEM,,394635N1218276W001
,,,BMO 19N01E35B001M,10/15/2012,11:28,,,6.0,-0.39,6.39,87.875,86.535,81.485,5.05,ST - Steel tape measurement,0.1 Ft,Department of Water Resources,CASGEM,,394635N1218276W001
,,,BMO 19N01E35B001M,3/20/2013,13:04,,,5.0,-0.8,5.8,87.875,86.535,82.075,4.46,ST - Steel tape measurement,0.1 Ft,Department of Water Resources,CASGEM,,394635N1218276W001
,,,BMO 19N01E35B001M,6/23/2009,00:00,,,3.95,0.0,3.95,87.875,86.535,83.925,2.61,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,394635N1218276W001
,,,BMO 19N01E35B001M,8/4/2009,00:00,,,3.73,0.0,3.73,87.875,86.535,84.145,2.39,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,394635N1218276W001
,,,BMO 19N01E35B001M,9/16/2009,00:00,,,5.7,0.0,5.7,87.875,86.535,82.175,4.36,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,394635N1218276W001
,,,BMO 19N01E35B001M,10/20/2009,00:00,,,4.51,0.0,4.51,87.875,86.535,83.365,3.17,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,394635N1218276W001
,,,BMO 19N01E35B001M,2/16/2010,00:00,,,3.79,0.0,3.79,87.875,86.535,84.085,2.45,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,394635N1218276W001
,,,BMO 19N01E35B001M,3/24/2010,00:00,,,5.15,0.0,5.15,87.875,86.535,82.725,3.81,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,394635N1218276W001
,,,BMO 19N01E35B001M,8/4/2010,00:00,,,4.01,0.0,4.01,87.875,86.535,83.865,2.67,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,394635N1218276W001
,,,BMO 19N01E35B001M,10/20/2010,00:00,,,6.2,0.0,6.2,87.875,86.535,81.675,4.86,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,394635N1218276W001
,,,BMO 19N01E35B001M,4/4/2011,00:00,,,4.4,0.0,4.4,87.875,86.535,83.475,3.06,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,394635N1218276W001
,,,BMO 19N01E35B001M,6/13/2011,00:00,,,4.42,0.0,4.42,87.875,86.535,83.455,3.08,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,394635N1218276W001
,,,BMO 19N01E35B001M,8/5/2011,00:00,,,3.88,0.0,3.88,87.875,86.535,83.995,2.54,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,394635N1218276W001
,,,BMO 19N01E35B001M,10/11/2011,00:00,,,5.64,0.0,5.64,87.875,86.535,82.235,4.3,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,394635N1218276W001
,,,BMO 19N01E27Q001M,7/31/2012,00:00,,,20.0,16.7,3.3,86.85,87.35,83.55,3.8,ST - Steel tape measurement,0.1 Ft,Butte County Department of Water & Resource Conservation,Voluntary,,394642N1218445W001
,,,BMO 19N01E27Q001M,10/12/2011,00:00,,,3.8,0.0,3.8,86.85,87.35,83.05,4.3,ST - Steel tape measurement,0.1 Ft,Department of Water Resources,Voluntary,,394642N1218445W001
,,,BMO 19N01E27Q001M,3/26/2012,00:00,,,4.0,1.2,2.8,86.85,87.35,84.05,3.3,ST - Steel tape measurement,0.1 Ft,Department of Water Resources,Voluntary,,394642N1218445W001
,,,BMO 19N01E27Q001M,3/26/2012,00:00,,,4.0,1.2,2.8,86.85,87.35,84.05,3.3,ST - Steel tape measurement,0.1 Ft,Department of Water Resources,Voluntary,,394642N1218445W001
,,,BMO 19N01E27Q001M,3/26/2012,00:00,,,4.0,1.2,2.8,86.85,87.35,84.05,3.3,ST - Steel tape measurement,0.1 Ft,Department of Water Resources,Voluntary,,394642N1218445W001
,,,BMO 19N01E27Q001M,3/26/2012,00:00,,,4.0,1.2,2.8,86.85,87.35,84.05,3.3,ST - Steel tape measurement,0.1 Ft,Department of Water Resources,Voluntary,,394642N1218445W001
,,,BMO 19N01E27Q001M,3/26/2012,00:00,,,4.0,1.2,2.8,86.85,87.35,84.05,3.3,ST - Steel tape measurement,0.1 Ft,Department of Water Resources,Voluntary,,394642N1218445W001
,,,BMO 19N01E27Q001M,3/26/2012,00:00,,,4.0,1.2,2.8,86.85,87.35,84.05,3.3,ST - Steel tape measurement,0.1 Ft,Department of Water Resources,Voluntary,,394642N1218445W001
,,,BMO 19N01E27Q001M,3/26/2012,00:00,,,4.0,1.2,2.8,86.85,87.35,84.05,3.3,ST - Steel tape measurement,0.1 Ft,Department of Water Resources,Voluntary,,394642N1218445W001
,,,BMO 19N01E27Q001M,3/26/2012,00:00,,,4.0,1.2,2.8,86.85,87.35,84.05,3.3,ST - Steel tape measurement,0.1 Ft,Department of Water Resources,Voluntary,,394642N1218445W001
,,,BMO 19N01E27Q001M,7/11/2012,00:00,,,10.0,5.6,4.4,86.85,87.35,82.45,4.9,ST - Steel tape measurement,0.1 Ft,Department of Water Resources,Voluntary,,394642N1218445W001
,,,BMO 19N01E27Q001M,10/16/2012,00:00,,,8.0,2.3,5.7,86.85,87.35,81.15,6.2,ST - Steel tape measurement,0.1 Ft,Department of Water Resources,Voluntary,,394642N1218445W001
,,,BMO 19N01E27Q001M,3/18/2013,00:00,,,10.0,6.7,3.3,86.85,87.35,83.55,3.8,ST - Steel tape measurement,0.1 Ft,Department of Water Resources,Voluntary,,394642N1218445W001
,,,19N02E13Q001M,10/12/2011,00:00,,,5.6,0.0,5.6,118.9,117.6,113.3,4.3,ST - Steel tape measurement,0.1 Ft,Butte County Department of Water & Resource Conservation,CASGEM,,394944N1216931W001
,,,19N02E13Q001M,7/31/2012,00:00,9 - Temporarily inaccessible,,,,,121.18,119.88,,,,,Butte County Department of Water & Resource Conservation,CASGEM,,394944N1216931W001
,,,19N02E13Q001M,3/28/2012,09:53,,,6.39,0.0,6.39,121.18,119.88,114.79,5.09,ST - Steel tape measurement,0.01 Ft,Department of Water Resources,CASGEM,,394944N1216931W001
,,,19N02E13Q001M,3/28/2012,09:53,,,6.39,0.0,6.39,121.18,119.88,114.79,5.09,ST - Steel tape measurement,0.01 Ft,Department of Water Resources,CASGEM,,394944N1216931W001
,,,19N02E13Q001M,3/28/2012,09:53,,,6.39,0.0,6.39,121.18,119.88,114.79,5.09,ST - Steel tape measurement,0.01 Ft,Department of Water Resources,CASGEM,,394944N1216931W001
,,,19N02E13Q001M,3/28/2012,09:53,,,6.39,0.0,6.39,121.18,119.88,114.79,5.09,ST - Steel tape measurement,0.01 Ft,Department of Water Resources,CASGEM,,394944N1216931W001
,,,19N02E13Q001M,3/28/2012,09:53,,,6.39,0.0,6.39,121.18,119.88,114.79,5.09,ST - Steel tape measurement,0.01 Ft,Department of Water Resources,CASGEM,,394944N1216931W001
,,,19N02E13Q001M,3/28/2012,09:53,,,6.39,0.0,6.39,121.18,119.88,114.79,5.09,ST - Steel tape measurement,0.01 Ft,Department of Water Resources,CASGEM,,394944N1216931W001
,,,19N02E13Q001M,3/28/2012,09:53,,,6.39,0.0,6.39,121.18,119.88,114.79,5.09,ST - Steel tape measurement,0.01 Ft,Department of Water Resources,CASGEM,,394944N1216931W001
,,,19N02E13Q001M,3/28/2012,09:53,,,6.39,0.0,6.39,121.18,119.88,114.79,5.09,ST - Steel tape measurement,0.01 Ft,Department of Water Resources,CASGEM,,394944N1216931W001
,,,19N02E13Q001M,7/11/2012,00:00,,,8.25,0.0,8.25,121.18,119.88,112.93,6.95,ES - Electric sounder measurement,0.01 Ft,Department of Water Resources,CASGEM,,394944N1216931W001
,,,19N02E13Q001M,10/15/2012,00:00,,,7.2,0.0,7.2,121.18,119.88,113.98,5.9,ES - Electric sounder measurement,0.01 Ft,Department of Water Resources,CASGEM,,394944N1216931W001
,,,19N02E13Q001M,6/26/2009,00:00,,,8.9,0.0,8.9,121.18,119.88,112.28,7.6,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,394944N1216931W001
,,,19N02E13Q001M,8/3/2009,00:00,,,9.05,0.0,9.05,121.18,119.88,112.13,7.75,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,394944N1216931W001
,,,19N02E13Q001M,9/16/2009,00:00,,,8.2,0.0,8.2,121.18,119.88,112.98,6.9,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,394944N1216931W001
,,,19N02E13Q001M,10/22/2009,00:00,,,8.4,0.0,8.4,121.18,119.88,112.78,7.1,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,394944N1216931W001
,,,19N02E13Q001M,3/25/2010,00:00,,,6.44,0.0,6.44,121.18,119.88,114.74,5.14,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,394944N1216931W001
,,,19N02E13Q001M,8/4/2010,00:00,,,7.5,0.0,7.5,121.18,119.88,113.68,6.2,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,394944N1216931W001
,,,19N02E13Q001M,7/8/2010,00:00,,,7.2,0.0,7.2,121.18,119.88,113.98,5.9,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,394944N1216931W001
,,,19N02E13Q001M,10/21/2010,00:00,,,7.89,0.0,7.89,121.18,119.88,113.29,6.59,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,394944N1216931W001
,,,19N02E13Q001M,4/6/2011,00:00,,,5.64,0.0,5.64,121.18,119.88,115.54,4.34,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,394944N1216931W001
,,,19N02E13Q001M,7/15/2011,00:00,9 - Temporarily inaccessible,,,,,121.18,119.88,,,,,Department of Water Resources,Voluntary,,394944N1216931W001
,,,19N02E13Q001M,8/2/2011,00:00,,,6.7,0.0,6.7,121.18,119.88,114.48,5.4,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,394944N1216931W001
,,,19N02E13Q001M,10/12/2011,00:00,,,5.62,0.0,5.62,121.18,119.88,115.56,4.32,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,394944N1216931W001
,,,19N02E13Q001M,3/21/2013,00:00,,,6.85,0.0,6.85,121.18,119.88,114.33,5.55,ES - Electric sounder measurement,0.01 Ft,Department of Water Resources,CASGEM,,394944N1216931W001
,,,BMO 19N02E13Q002M,10/12/2011,00:00,,,6.7,0.0,6.7,120.4,117.6,113.7,3.9,ST - Steel tape measurement,0.1 Ft,Butte County Department of Water & Resource Conservation,CASGEM,,394944N1216932W001
,,,BMO 19N02E13Q002M,7/31/2012,00:00,9 - Temporarily inaccessible,,,,,122.68,119.88,,,,,Butte County Department of Water & Resource Conservation,CASGEM,,394944N1216932W001
,,,BMO 19N02E13Q002M,3/28/2012,09:57,,,6.97,0.0,6.97,122.68,119.88,115.71,4.17,ST - Steel tape measurement,0.01 Ft,Department of Water Resources,CASGEM,,394944N1216932W001
,,,BMO 19N02E13Q002M,3/28/2012,09:57,,,6.97,0.0,6.97,122.68,119.88,115.71,4.17,ST - Steel tape measurement,0.01 Ft,Department of Water Resources,CASGEM,,394944N1216932W001
,,,BMO 19N02E13Q002M,3/28/2012,09:57,,,6.97,0.0,6.97,122.68,119.88,115.71,4.17,ST - Steel tape measurement,0.01 Ft,Department of Water Resources,CASGEM,,394944N1216932W001
,,,BMO 19N02E13Q002M,3/28/2012,09:57,,,6.97,0.0,6.97,122.68,119.88,115.71,4.17,ST - Steel tape measurement,0.01 Ft,Department of Water Resources,CASGEM,,394944N1216932W001
,,,BMO 19N02E13Q002M,3/28/2012,09:57,,,6.97,0.0,6.97,122.68,119.88,115.71,4.17,ST - Steel tape measurement,0.01 Ft,Department of Water Resources,CASGEM,,394944N1216932W001
,,,BMO 19N02E13Q002M,3/28/2012,09:57,,,6.97,0.0,6.97,122.68,119.88,115.71,4.17,ST - Steel tape measurement,0.01 Ft,Department of Water Resources,CASGEM,,394944N1216932W001
,,,BMO 19N02E13Q002M,3/28/2012,09:57,,,6.97,0.0,6.97,122.68,119.88,115.71,4.17,ST - Steel tape measurement,0.01 Ft,Department of Water Resources,CASGEM,,394944N1216932W001
,,,BMO 19N02E13Q002M,3/28/2012,09:57,,,6.97,0.0,6.97,122.68,119.88,115.71,4.17,ST - Steel tape measurement,0.01 Ft,Department of Water Resources,CASGEM,,394944N1216932W001
,,,BMO 19N02E13Q002M,7/11/2012,00:00,,,9.4,0.0,9.4,122.68,119.88,113.28,6.6,ES - Electric sounder measurement,0.01 Ft,Department of Water Resources,CASGEM,,394944N1216932W001
,,,BMO 19N02E13Q002M,10/15/2012,00:00,,,8.2,0.0,8.2,122.68,119.88,114.48,5.4,ES - Electric sounder measurement,0.01 Ft,Department of Water Resources,CASGEM,,394944N1216932W001
,,,BMO 19N02E13Q002M,6/26/2009,00:00,,,9.75,0.0,9.75,122.68,119.88,112.93,6.95,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,394944N1216932W001
,,,BMO 19N02E13Q002M,8/3/2009,00:00,,,9.99,0.0,9.99,122.68,119.88,112.69,7.19,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,394944N1216932W001
,,,BMO 19N02E13Q002M,9/15/2009,00:00,,,9.0,0.0,9.0,122.68,119.88,113.68,6.2,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,394944N1216932W001
,,,BMO 19N02E13Q002M,10/22/2009,00:00,,,9.4,0.0,9.4,122.68,119.88,113.28,6.6,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,394944N1216932W001
,,,BMO 19N02E13Q002M,3/25/2010,00:00,,,7.02,0.0,7.02,122.68,119.88,115.66,4.22,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,394944N1216932W001
,,,BMO 19N02E13Q002M,8/4/2010,00:00,,,8.8,0.0,8.8,122.68,119.88,113.88,6.0,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,394944N1216932W001
,,,BMO 19N02E13Q002M,7/8/2010,00:00,,,8.4,0.0,8.4,122.68,119.88,114.28,5.6,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,394944N1216932W001
,,,BMO 19N02E13Q002M,10/21/2010,00:00,,,8.61,0.0,8.61,122.68,119.88,114.07,5.81,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,394944N1216932W001
,,,BMO 19N02E13Q002M,4/6/2011,00:00,,,6.15,0.0,6.15,122.68,119.88,116.53,3.35,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,394944N1216932W001
,,,BMO 19N02E13Q002M,7/15/2011,00:00,9 - Temporarily inaccessible,,,,,122.68,119.88,,,,,Department of Water Resources,Voluntary,,394944N1216932W001
,,,BMO 19N02E13Q002M,8/2/2011,00:00,,,7.97,0.0,7.97,122.68,119.88,114.71,5.17,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,394944N1216932W001
,,,BMO 19N02E13Q002M,10/12/2011,00:00,,,6.74,0.0,6.74,122.68,119.88,115.94,3.94,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,394944N1216932W001
,,,BMO 19N02E13Q002M,3/21/2013,00:00,,,7.85,0.0,7.85,122.68,119.88,114.83,5.05,ES - Electric sounder measurement,0.01 Ft,Department of Water Resources,CASGEM,,394944N1216932W001
,,,BMO 19N02E13Q003M,10/12/2011,00:00,,,6.3,0.0,6.3,120.3,117.6,114.0,3.6,ST - Steel tape measurement,0.1 Ft,Butte County Department of Water & Resource Conservation,CASGEM,,394944N1216932W002
,,,BMO 19N02E13Q003M,7/31/2012,00:00,9 - Temporarily inaccessible,,,,,122.53,119.88,,,,,Butte County Department of Water & Resource Conservation,CASGEM,,394944N1216932W002
,,,BMO 19N02E13Q003M,3/28/2012,00:00,,,6.52,0.0,6.52,122.53,119.88,116.01,3.87,ST - Steel tape measurement,0.01 Ft,Department of Water Resources,CASGEM,,394944N1216932W002
,,,BMO 19N02E13Q003M,3/28/2012,00:00,,,6.52,0.0,6.52,122.53,119.88,116.01,3.87,ST - Steel tape measurement,0.01 Ft,Department of Water Resources,CASGEM,,394944N1216932W002
,,,BMO 19N02E13Q003M,3/28/2012,00:00,,,6.52,0.0,6.52,122.53,119.88,116.01,3.87,ST - Steel tape measurement,0.01 Ft,Department of Water Resources,CASGEM,,394944N1216932W002
,,,BMO 19N02E13Q003M,3/28/2012,00:00,,,6.52,0.0,6.52,122.53,119.88,116.01,3.87,ST - Steel tape measurement,0.01 Ft,Department of Water Resources,CASGEM,,394944N1216932W002
,,,BMO 19N02E13Q003M,3/28/2012,00:00,,,6.52,0.0,6.52,122.53,119.88,116.01,3.87,ST - Steel tape measurement,0.01 Ft,Department of Water Resources,CASGEM,,394944N1216932W002
,,,BMO 19N02E13Q003M,3/28/2012,00:00,,,6.52,0.0,6.52,122.53,119.88,116.01,3.87,ST - Steel tape measurement,0.01 Ft,Department of Water Resources,CASGEM,,394944N1216932W002
,,,BMO 19N02E13Q003M,3/28/2012,00:00,,,6.52,0.0,6.52,122.53,119.88,116.01,3.87,ST - Steel tape measurement,0.01 Ft,Department of Water Resources,CASGEM,,394944N1216932W002
,,,BMO 19N02E13Q003M,3/28/2012,00:00,,,6.52,0.0,6.52,122.53,119.88,116.01,3.87,ST - Steel tape measurement,0.01 Ft,Department of Water Resources,CASGEM,,394944N1216932W002
,,,BMO 19N02E13Q003M,7/11/2012,00:00,,,8.9,0.0,8.9,122.53,119.88,113.63,6.25,ES - Electric sounder measurement,0.01 Ft,Department of Water Resources,CASGEM,,394944N1216932W002
,,,BMO 19N02E13Q003M,10/15/2012,00:00,,,7.7,0.0,7.7,122.53,119.88,114.83,5.05,ES - Electric sounder measurement,0.01 Ft,Department of Water Resources,CASGEM,,394944N1216932W002
,,,BMO 19N02E13Q003M,6/25/2009,00:00,,,10.95,0.0,10.95,122.53,119.88,111.58,8.3,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,394944N1216932W002
,,,BMO 19N02E13Q003M,8/3/2009,00:00,,,9.55,0.0,9.55,122.53,119.88,112.98,6.9,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,394944N1216932W002
,,,BMO 19N02E13Q003M,9/15/2009,00:00,,,8.6,0.0,8.6,122.53,119.88,113.93,5.95,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,394944N1216932W002
,,,BMO 19N02E13Q003M,10/22/2009,00:00,,,8.8,0.0,8.8,122.53,119.88,113.73,6.15,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,394944N1216932W002
,,,BMO 19N02E13Q003M,3/25/2010,00:00,,,6.44,0.0,6.44,122.53,119.88,116.09,3.79,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,394944N1216932W002
,,,BMO 19N02E13Q003M,8/4/2010,00:00,,,8.1,0.0,8.1,122.53,119.88,114.43,5.45,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,394944N1216932W002
,,,BMO 19N02E13Q003M,7/8/2010,00:00,,,8.0,0.0,8.0,122.53,119.88,114.53,5.35,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,394944N1216932W002
,,,BMO 19N02E13Q003M,10/21/2010,00:00,,,8.03,0.0,8.03,122.53,119.88,114.5,5.38,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,394944N1216932W002
,,,BMO 19N02E13Q003M,4/6/2011,00:00,,,5.56,0.0,5.56,122.53,119.88,116.97,2.91,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,394944N1216932W002
,,,BMO 19N02E13Q003M,7/15/2011,00:00,9 - Temporarily inaccessible,,,,,122.53,119.88,,,,,Department of Water Resources,Voluntary,,394944N1216932W002
,,,BMO 19N02E13Q003M,8/2/2011,00:00,,,7.58,0.0,7.58,122.53,119.88,114.95,4.93,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,394944N1216932W002
,,,BMO 19N02E13Q003M,10/12/2011,00:00,,,6.3,0.0,6.3,122.53,119.88,116.23,3.65,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,394944N1216932W002
,,,BMO 19N02E13Q003M,3/21/2013,00:00,,,7.3,0.0,7.3,122.53,119.88,115.23,4.65,ES - Electric sounder measurement,0.01 Ft,Department of Water Resources,CASGEM,,394944N1216932W002
,,,BMO 19N02E15N002M,10/12/2011,00:00,,,4.4,0.0,4.4,105.0,105.5,100.6,4.9,ST - Steel tape measurement,0.1 Ft,Butte County Department of Water & Resource Conservation,Voluntary,,394944N1217421W001
,,,BMO 19N02E15N002M,7/31/2012,00:00,,,20.0,14.1,5.9,107.82,107.32,101.92,5.4,ST - Steel tape measurement,0.1 Ft,Butte County Department of Water & Resource Conservation,Voluntary,,394944N1217421W001
,,,BMO 19N02E15N002M,3/28/2012,00:00,,,6.0,0.6,5.4,107.82,107.32,102.42,4.9,ST - Steel tape measurement,0.1 Ft,Department of Water Resources,Voluntary,,394944N1217421W001
,,,BMO 19N02E15N002M,3/28/2012,00:00,,,6.0,0.6,5.4,107.82,107.32,102.42,4.9,ST - Steel tape measurement,0.1 Ft,Department of Water Resources,Voluntary,,394944N1217421W001
,,,BMO 19N02E15N002M,3/28/2012,00:00,,,6.0,0.6,5.4,107.82,107.32,102.42,4.9,ST - Steel tape measurement,0.1 Ft,Department of Water Resources,Voluntary,,394944N1217421W001
,,,BMO 19N02E15N002M,3/28/2012,00:00,,,6.0,0.6,5.4,107.82,107.32,102.42,4.9,ST - Steel tape measurement,0.1 Ft,Department of Water Resources,Voluntary,,394944N1217421W001
,,,BMO 19N02E15N002M,3/28/2012,00:00,,,6.0,0.6,5.4,107.82,107.32,102.42,4.9,ST - Steel tape measurement,0.1 Ft,Department of Water Resources,Voluntary,,394944N1217421W001
,,,BMO 19N02E15N002M,3/28/2012,00:00,,,6.0,0.6,5.4,107.82,107.32,102.42,4.9,ST - Steel tape measurement,0.1 Ft,Department of Water Resources,Voluntary,,394944N1217421W001
,,,BMO 19N02E15N002M,3/28/2012,00:00,,,6.0,0.6,5.4,107.82,107.32,102.42,4.9,ST - Steel tape measurement,0.1 Ft,Department of Water Resources,Voluntary,,394944N1217421W001
,,,BMO 19N02E15N002M,3/28/2012,00:00,,,6.0,0.6,5.4,107.82,107.32,102.42,4.9,ST - Steel tape measurement,0.1 Ft,Department of Water Resources,Voluntary,,394944N1217421W001
