CASGEM ID,Local Well Number,Date,Military Time (PST),No Measurement,Questionable Measurement,Reading @RP,Reading @WS,RP to WS,RP Elevation,GS Elevation,WSE,GS to WS,Measurement Method,Measurement Accuracy,Collecting/ Co-op Agency,Voluntary or CASGEM Measurement,Comments,Riverside_06.21.1983-06.21.2013
339868N1175279W001,WEI1207986,5/21/2012,10:45,,,111.440,0.000,111.440,693.170,695.730,581.730,114.000,TR - Electronic pressure transducer,0.01 Ft,Chino Basin Watermaster,CASGEM,,Riverside_06.21.1983-06.21.2013
339868N1175279W001,WEI1207986,6/25/2012,08:30,,,111.250,0.000,111.250,693.170,695.730,581.920,113.810,TR - Electronic pressure transducer,0.01 Ft,Chino Basin Watermaster,CASGEM,,Riverside_06.21.1983-06.21.2013
339868N1175279W001,WEI1207986,7/17/2012,09:00,,,111.160,0.000,111.160,693.170,695.730,582.010,113.720,TR - Electronic pressure transducer,0.01 Ft,Chino Basin Watermaster,CASGEM,,Riverside_06.21.1983-06.21.2013
339868N1175279W001,WEI1207986,8/18/2012,08:45,,,111.210,0.000,111.210,693.170,695.730,581.960,113.770,TR - Electronic pressure transducer,0.01 Ft,Chino Basin Watermaster,CASGEM,,Riverside_06.21.1983-06.21.2013
339868N1175279W001,WEI1207986,9/24/2012,14:00,,,111.880,0.000,111.880,693.170,695.730,581.290,114.440,TR - Electronic pressure transducer,0.01 Ft,Chino Basin Watermaster,CASGEM,,Riverside_06.21.1983-06.21.2013
339868N1175279W001,WEI1207986,10/23/2012,10:30,,,112.010,0.000,112.010,693.170,695.730,581.160,114.570,TR - Electronic pressure transducer,0.01 Ft,Chino Basin Watermaster,CASGEM,,Riverside_06.21.1983-06.21.2013
339868N1175279W001,WEI1207986,11/12/2012,08:15,,,111.940,0.000,111.940,693.170,695.730,581.230,114.500,TR - Electronic pressure transducer,0.01 Ft,Chino Basin Watermaster,CASGEM,,Riverside_06.21.1983-06.21.2013
339868N1175279W001,WEI1207986,12/19/2012,23:15,,,112.230,0.000,112.230,693.170,695.730,580.940,114.790,TR - Electronic pressure transducer,0.01 Ft,Chino Basin Watermaster,CASGEM,,Riverside_06.21.1983-06.21.2013
339868N1175279W001,WEI1207986,1/15/2013,09:45,,,112.140,0.000,112.140,693.170,695.730,581.030,114.700,TR - Electronic pressure transducer,0.01 Ft,Chino Basin Watermaster,CASGEM,,Riverside_06.21.1983-06.21.2013
339868N1175279W001,WEI1207986,2/28/2013,09:45,,,111.990,0.000,111.990,693.170,695.730,581.180,114.550,TR - Electronic pressure transducer,0.01 Ft,Chino Basin Watermaster,CASGEM,,Riverside_06.21.1983-06.21.2013
339868N1175279W001,WEI1207986,3/19/2013,23:00,,,112.060,0.000,112.060,693.170,695.730,581.110,114.620,TR - Electronic pressure transducer,0.01 Ft,Chino Basin Watermaster,CASGEM,,Riverside_06.21.1983-06.21.2013
339868N1175279W001,WEI1207986,4/18/2013,08:15,,,111.590,0.000,111.590,693.170,695.730,581.580,114.150,TR - Electronic pressure transducer,0.01 Ft,Chino Basin Watermaster,CASGEM,,Riverside_06.21.1983-06.21.2013
339875N1170349W001,,6/8/1998,00:00,,,72.100,0.000,72.100,"2,478.850","2,478.850","2,406.750",72.100,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
339875N1170349W001,,11/9/1998,00:00,,,55.300,0.000,55.300,"2,478.850","2,478.850","2,423.550",55.300,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
339875N1170349W001,,4/26/1999,00:00,,,71.400,0.000,71.400,"2,478.850","2,478.850","2,407.450",71.400,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
339875N1170349W001,,10/25/1999,00:00,,1 - Pumping,83.200,0.000,83.200,"2,478.850","2,478.850","2,395.650",83.200,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
339875N1170349W001,,11/6/2006,00:00,,,76.900,0.000,76.900,"2,478.850","2,478.850","2,401.950",76.900,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
339875N1170349W001,,4/28/2008,00:00,,,86.700,0.000,86.700,"2,478.850","2,478.850","2,392.150",86.700,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
339875N1170349W001,,4/30/2007,00:00,,,87.200,0.000,87.200,"2,478.850","2,478.850","2,391.650",87.200,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
339875N1170349W001,,5/15/2006,00:00,,4 - Pumped recently,75.200,0.000,75.200,"2,478.850","2,478.850","2,403.650",75.200,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
339875N1170349W001,,11/28/2005,00:00,,,115.200,0.000,115.200,"2,478.850","2,478.850","2,363.650",115.200,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
339875N1170349W001,,4/25/2005,00:00,,,42.000,0.000,42.000,"2,478.850","2,478.850","2,436.850",42.000,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
339875N1170349W001,,11/5/2007,00:00,,,83.600,0.000,83.600,"2,478.850","2,478.850","2,395.250",83.600,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
339878N1170325W001,,11/6/2008,00:00,,,66.200,0.000,66.200,"2,482.750","2,482.750","2,416.550",66.200,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
339878N1170325W001,,4/20/2009,00:00,,,68.300,0.000,68.300,"2,482.750","2,482.750","2,414.450",68.300,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
339878N1170325W001,,11/2/2009,00:00,,,67.100,0.000,67.100,"2,482.750","2,482.750","2,415.650",67.100,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
339878N1170325W001,,5/3/2010,00:00,,,66.600,0.000,66.600,"2,482.750","2,482.750","2,416.150",66.600,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
339878N1170325W001,,10/26/2010,00:00,,,63.300,0.000,63.300,"2,482.750","2,482.750","2,419.450",63.300,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
339889N1171337W001,,12/5/1985,00:00,,6 - Other,135.970,0.000,135.970,"1,807.640","1,807.640","1,671.670",135.970,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
339889N1171337W001,,6/18/1986,00:00,,,158.160,0.000,158.160,"1,807.640","1,807.640","1,649.480",158.160,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
339889N1171337W001,,11/17/1986,00:00,,,130.860,0.000,130.860,"1,807.640","1,807.640","1,676.780",130.860,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
339889N1171337W001,,6/16/1987,00:00,,1 - Pumping,171.030,0.000,171.030,"1,807.640","1,807.640","1,636.610",171.030,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
339889N1171337W001,,12/10/1987,00:00,,,131.460,0.000,131.460,"1,807.640","1,807.640","1,676.180",131.460,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
339889N1171337W001,,6/29/1988,00:00,,,123.580,0.000,123.580,"1,807.640","1,807.640","1,684.060",123.580,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
339889N1171337W001,,9/19/1989,00:00,,4 - Pumped recently,205.880,0.000,205.880,"1,807.640","1,807.640","1,601.760",205.880,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
339889N1171337W001,,11/28/1989,00:00,,,135.460,0.000,135.460,"1,807.640","1,807.640","1,672.180",135.460,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
339889N1171337W001,,6/25/1990,00:00,1 - Pumping,,,,,"1,807.640","1,807.640",,,,,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
339889N1171337W001,,6/26/1990,00:00,1 - Pumping,,,,,"1,807.640","1,807.640",,,,,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
339889N1171337W001,,11/27/1990,00:00,,,137.610,0.000,137.610,"1,807.640","1,807.640","1,670.030",137.610,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
339889N1171337W001,,6/25/1991,00:00,1 - Pumping,,,,,"1,807.640","1,807.640",,,,,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
339889N1171337W001,,11/26/1991,00:00,,,137.610,0.000,137.610,"1,807.640","1,807.640","1,670.030",137.610,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
339889N1171337W001,,6/12/1992,00:00,,,202.280,0.000,202.280,"1,807.640","1,807.640","1,605.360",202.280,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
339889N1171337W001,,10/29/1992,00:00,,4 - Pumped recently,212.120,0.000,212.120,"1,807.640","1,807.640","1,595.520",212.120,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
339889N1171337W001,,4/13/1993,00:00,,,143.990,0.000,143.990,"1,807.640","1,807.640","1,663.650",143.990,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
339889N1171337W001,,10/18/1993,00:00,,4 - Pumped recently,170.340,0.000,170.340,"1,807.640","1,807.640","1,637.300",170.340,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
339889N1171337W001,,4/20/1994,00:00,,,146.400,0.000,146.400,"1,807.640","1,807.640","1,661.240",146.400,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
339889N1171337W001,,10/27/1994,00:00,,4 - Pumped recently,193.790,0.000,193.790,"1,807.640","1,807.640","1,613.850",193.790,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
339889N1171337W001,,4/21/1995,00:00,,,154.360,0.000,154.360,"1,807.640","1,807.640","1,653.280",154.360,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
339889N1171337W001,,10/26/1995,00:00,,,210.600,0.000,210.600,"1,807.640","1,807.640","1,597.040",210.600,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
339889N1171337W001,,4/24/1996,00:00,,1 - Pumping,206.540,0.000,206.540,"1,807.640","1,807.640","1,601.100",206.540,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
339889N1171337W001,,10/10/1996,00:00,,,190.550,0.000,190.550,"1,807.640","1,807.640","1,617.090",190.550,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
339889N1171337W001,,4/18/1997,00:00,,4 - Pumped recently,186.300,0.000,186.300,"1,807.640","1,807.640","1,621.340",186.300,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
339889N1171337W001,,10/28/1997,00:00,,,142.860,0.000,142.860,"1,807.640","1,807.640","1,664.780",142.860,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
339889N1171337W001,,4/17/1998,00:00,,,128.260,0.000,128.260,"1,807.640","1,807.640","1,679.380",128.260,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
339889N1171337W001,,10/21/1998,00:00,,,122.980,0.000,122.980,"1,807.640","1,807.640","1,684.660",122.980,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
339889N1171337W001,,4/12/1999,00:00,,,117.360,0.000,117.360,"1,807.640","1,807.640","1,690.280",117.360,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
339889N1171337W001,,10/20/1999,00:00,,,115.920,0.000,115.920,"1,807.640","1,807.640","1,691.720",115.920,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
339889N1171337W001,,4/13/2000,00:00,,,114.020,0.000,114.020,"1,807.640","1,807.640","1,693.620",114.020,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
339889N1171337W001,,4/20/2007,00:00,,,105.690,0.000,105.690,"1,807.640","1,807.640","1,701.950",105.690,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
339889N1171337W001,,4/17/2008,00:00,,,105.230,0.000,105.230,"1,807.640","1,807.640","1,702.410",105.230,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
339889N1171337W001,,11/2/2007,00:00,,,103.960,0.000,103.960,"1,807.640","1,807.640","1,703.680",103.960,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
339889N1171337W001,,4/19/2005,00:00,,,97.490,0.000,97.490,"1,807.640","1,807.640","1,710.150",97.490,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
339889N1171337W001,,10/27/2006,00:00,,,105.830,0.000,105.830,"1,807.640","1,807.640","1,701.810",105.830,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
339889N1171337W001,,10/25/2005,00:00,,,99.030,0.000,99.030,"1,807.640","1,807.640","1,708.610",99.030,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
339889N1171337W001,,4/28/2006,00:00,,,103.960,0.000,103.960,"1,807.640","1,807.640","1,703.680",103.960,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
339889N1171337W001,,10/23/2008,00:00,,,105.100,0.000,105.100,"1,807.640","1,807.640","1,702.540",105.100,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
339906N1175685W001,,2/21/1991,00:00,,,127.860,0.000,127.860,702.420,702.420,574.560,127.860,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
339906N1175685W001,,2/22/1991,00:00,,,127.730,0.000,127.730,702.420,702.420,574.690,127.730,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
339906N1175685W001,,4/5/1991,00:00,,,126.000,0.000,126.000,702.420,702.420,576.420,126.000,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
339906N1175685W001,,6/18/1991,00:00,,,125.700,0.000,125.700,702.420,702.420,576.720,125.700,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
339906N1175685W001,,6/19/1991,00:00,,,125.810,0.000,125.810,702.420,702.420,576.610,125.810,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
339906N1175685W001,,9/4/1991,00:00,,2 - Nearby pump operating,127.930,0.000,127.930,702.420,702.420,574.490,127.930,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
339906N1175685W001,,2/5/1992,00:00,,,124.740,0.000,124.740,702.420,702.420,577.680,124.740,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
339906N1175685W001,,2/19/1992,00:00,,,124.190,0.000,124.190,702.420,702.420,578.230,124.190,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
339906N1175685W001,,6/11/1992,00:00,,,122.380,0.000,122.380,702.420,702.420,580.040,122.380,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
339906N1175685W001,,8/11/1992,00:00,,,124.860,0.000,124.860,702.420,702.420,577.560,124.860,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
339906N1175685W002,,2/21/1991,00:00,,,126.320,0.000,126.320,702.420,702.420,576.100,126.320,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
339906N1175685W002,,2/22/1991,00:00,,,126.420,0.000,126.420,702.420,702.420,576.000,126.420,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
339906N1175685W002,,4/5/1991,00:00,,,124.340,0.000,124.340,702.420,702.420,578.080,124.340,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
339906N1175685W002,,6/18/1991,00:00,,,124.780,0.000,124.780,702.420,702.420,577.640,124.780,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
339906N1175685W002,,6/19/1991,00:00,,,124.790,0.000,124.790,702.420,702.420,577.630,124.790,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
339906N1175685W002,,9/4/1991,00:00,,2 - Nearby pump operating,126.790,0.000,126.790,702.420,702.420,575.630,126.790,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
339906N1175685W002,,2/5/1992,00:00,,,123.070,0.000,123.070,702.420,702.420,579.350,123.070,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
339906N1175685W002,,2/19/1992,00:00,,,122.530,0.000,122.530,702.420,702.420,579.890,122.530,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
339906N1175685W002,,6/11/1992,00:00,,,121.340,0.000,121.340,702.420,702.420,581.080,121.340,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
339906N1175685W002,,8/11/1992,00:00,,,123.640,0.000,123.640,702.420,702.420,578.780,123.640,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
339906N1175685W003,,2/21/1991,00:00,,,126.390,0.000,126.390,702.420,702.420,576.030,126.390,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
339906N1175685W003,,2/22/1991,00:00,,,126.480,0.000,126.480,702.420,702.420,575.940,126.480,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
339906N1175685W003,,4/5/1991,00:00,,,124.340,0.000,124.340,702.420,702.420,578.080,124.340,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
339906N1175685W003,,6/18/1991,00:00,,,124.910,0.000,124.910,702.420,702.420,577.510,124.910,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
339906N1175685W003,,6/19/1991,00:00,,,124.970,0.000,124.970,702.420,702.420,577.450,124.970,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
339906N1175685W003,,9/4/1991,00:00,,2 - Nearby pump operating,127.010,0.000,127.010,702.420,702.420,575.410,127.010,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
339906N1175685W003,,2/5/1992,00:00,,,123.060,0.000,123.060,702.420,702.420,579.360,123.060,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
339906N1175685W003,,2/19/1992,00:00,,,122.500,0.000,122.500,702.420,702.420,579.920,122.500,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
339906N1175685W003,,6/11/1992,00:00,,,"121,351.000",0.000,"121,351.000",702.420,702.420,"-120,648.580","121,351.000",UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
339906N1175685W003,,8/11/1992,00:00,,,123.790,0.000,123.790,702.420,702.420,578.630,123.790,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
339950N1174230W001,Flory,10/31/2011,00:00,,,66.800,0.000,66.800,813.740,814.120,746.940,67.180,TR - Electronic pressure transducer,0.1 Ft,Western Municipal Water District,CASGEM,,Riverside_06.21.1983-06.21.2013
339950N1174230W001,Flory,4/25/2012,12:00,,,65.960,0.000,65.960,813.740,814.120,747.780,66.340,TR - Electronic pressure transducer,0.1 Ft,Western Municipal Water District,CASGEM,,Riverside_06.21.1983-06.21.2013
339950N1174230W001,Flory,10/28/2012,00:00,,,67.940,0.000,67.940,813.740,814.120,745.800,68.320,TR - Electronic pressure transducer,0.1 Ft,Western Municipal Water District,CASGEM,,Riverside_06.21.1983-06.21.2013
339951N1169077W001,,11/6/2008,00:00,,1 - Pumping,38.900,0.000,38.900,"3,683.870","3,683.870","3,644.970",38.900,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
339951N1169077W001,,5/1/2008,00:00,,1 - Pumping,12.600,0.000,12.600,"3,683.870","3,683.870","3,671.270",12.600,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
339951N1169077W001,,4/21/2009,00:00,,1 - Pumping,14.500,0.000,14.500,"3,683.870","3,683.870","3,669.370",14.500,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
339951N1169077W001,,11/5/2009,00:00,,1 - Pumping,51.500,0.000,51.500,"3,683.870","3,683.870","3,632.370",51.500,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
339951N1169077W001,,5/6/2010,00:00,,1 - Pumping,12.300,0.000,12.300,"3,683.870","3,683.870","3,671.570",12.300,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
339951N1169077W001,,10/27/2010,00:00,,1 - Pumping,25.800,0.000,25.800,"3,683.870","3,683.870","3,658.070",25.800,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
339953N1168448W001,,11/15/1994,00:00,,,33.950,0.000,33.950,"3,682.880","3,682.880","3,648.930",33.950,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
339953N1168448W001,,4/27/1995,00:00,,,24.380,0.000,24.380,"3,682.880","3,682.880","3,658.500",24.380,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
339996N1169067W001,,11/8/2007,00:00,,,69.300,0.000,69.300,"3,764.670","3,764.670","3,695.370",69.300,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
339996N1169067W001,,5/1/2008,00:00,,,18.200,0.000,18.200,"3,764.670","3,764.670","3,746.470",18.200,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
339996N1169067W001,,11/6/2008,00:00,,,64.400,0.000,64.400,"3,764.670","3,764.670","3,700.270",64.400,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
339996N1169067W001,,4/21/2009,00:00,,,26.000,0.000,26.000,"3,764.670","3,764.670","3,738.670",26.000,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
339996N1169067W001,,11/5/2009,00:00,,,73.100,0.000,73.100,"3,764.670","3,764.670","3,691.570",73.100,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
339996N1169067W001,,5/6/2010,00:00,,,15.600,0.000,15.600,"3,764.670","3,764.670","3,749.070",15.600,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
339996N1169067W001,,10/27/2010,00:00,,,50.900,0.000,50.900,"3,764.670","3,764.670","3,713.770",50.900,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
339997N1170643W001,,6/2/1998,00:00,,,263.500,0.000,263.500,"2,388.360","2,388.360","2,124.860",263.500,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Riverside_06.21.1983-06.21.2013
340018N1170899W001,340006117051801,11/14/2011,11:40,,,239.100,0.000,239.100,"2,190.900","2,189.200","1,951.800",237.400,ES - Electric sounder measurement,0.1 Ft,San Gorgonio Pass Water Agency,CASGEM,,Riverside_06.21.1983-06.21.2013
340018N1170899W001,340006117051801,5/21/2012,10:30,,,239.200,0.000,239.200,"2,190.900","2,189.200","1,951.700",237.500,ES - Electric sounder measurement,0.1 Ft,San Gorgonio Pass Water Agency,CASGEM,,Riverside_06.21.1983-06.21.2013
340040N1175131W001,WEI1003578,5/12/1993,00:00,,,137.800,0.000,137.800,730.300,730.300,592.500,137.800,UNK - Unknown,0.01 Ft,Chino Basin Watermaster,CASGEM,,Riverside_06.21.1983-06.21.2013
340040N1175131W001,WEI1003578,1/5/1994,00:00,,,136.900,0.000,136.900,730.300,730.300,593.400,136.900,UNK - Unknown,0.01 Ft,Chino Basin Watermaster,CASGEM,,Riverside_06.21.1983-06.21.2013
340040N1175131W001,WEI1003578,5/24/1994,00:00,,,133.000,0.000,133.000,730.300,730.300,597.300,133.000,UNK - Unknown,0.01 Ft,Chino Basin Watermaster,CASGEM,,Riverside_06.21.1983-06.21.2013
340040N1175131W001,WEI1003578,11/29/1994,00:00,,,136.200,0.000,136.200,730.300,730.300,594.100,136.200,UNK - Unknown,0.01 Ft,Chino Basin Watermaster,CASGEM,,Riverside_06.21.1983-06.21.2013
340040N1175131W001,WEI1003578,1/20/1995,00:00,,,135.500,0.000,135.500,730.300,730.300,594.800,135.500,UNK - Unknown,0.01 Ft,Chino Basin Watermaster,CASGEM,,Riverside_06.21.1983-06.21.2013
340040N1175131W001,WEI1003578,2/21/1995,00:00,,,134.600,0.000,134.600,730.300,730.300,595.700,134.600,UNK - Unknown,0.01 Ft,Chino Basin Watermaster,CASGEM,,Riverside_06.21.1983-06.21.2013
340040N1175131W001,WEI1003578,3/22/1995,00:00,,,133.800,0.000,133.800,730.300,730.300,596.500,133.800,UNK - Unknown,0.01 Ft,Chino Basin Watermaster,CASGEM,,Riverside_06.21.1983-06.21.2013
340040N1175131W001,WEI1003578,3/23/1995,00:00,,,133.800,0.000,133.800,730.300,730.300,596.500,133.800,UNK - Unknown,0.01 Ft,Chino Basin Watermaster,CASGEM,,Riverside_06.21.1983-06.21.2013
340040N1175131W001,WEI1003578,7/1/1996,00:00,,,132.200,0.000,132.200,730.300,730.300,598.100,132.200,UNK - Unknown,0.01 Ft,Chino Basin Watermaster,CASGEM,,Riverside_06.21.1983-06.21.2013
340040N1175131W001,WEI1003578,7/16/1996,00:00,,,132.200,0.000,132.200,730.300,730.300,598.100,132.200,UNK - Unknown,0.01 Ft,Chino Basin Watermaster,CASGEM,,Riverside_06.21.1983-06.21.2013
340040N1175131W001,WEI1003578,1/30/1997,00:00,,,138.000,0.000,138.000,730.300,730.300,592.300,138.000,UNK - Unknown,0.01 Ft,Chino Basin Watermaster,CASGEM,,Riverside_06.21.1983-06.21.2013
