CASGEM ID,Local Well Number,Date,Military Time (PST),No Measurement,Questionable Measurement,Reading @RP,Reading @WS,RP to WS,RP Elevation,GS Elevation,WSE,GS to WS,Measurement Method,Measurement Accuracy,Collecting/ Co-op Agency,Voluntary or CASGEM Measurement,Comments,Inyo_06.21.2003-06.21.2013
373504N1184134W001,T387,10/20/2006,14:33,,,7.850,0.000,7.850,"4,202.670","4,200.300","4,194.820",5.480,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
373504N1184134W001,T387,4/20/2007,12:32,,,11.260,0.000,11.260,"4,202.670","4,200.300","4,191.410",8.890,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
373504N1184134W001,T387,10/27/2007,13:47,,,9.900,0.000,9.900,"4,202.670","4,200.300","4,192.770",7.530,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
373504N1184134W001,T387,4/18/2008,12:55,,,11.100,0.000,11.100,"4,202.670","4,200.300","4,191.570",8.730,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
373504N1184134W001,T387,10/31/2008,11:29,,,9.150,0.000,9.150,"4,202.670","4,200.300","4,193.520",6.780,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
373504N1184134W001,T387,4/24/2009,13:40,,,12.120,0.000,12.120,"4,202.670","4,200.300","4,190.550",9.750,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
373504N1184134W001,T387,10/26/2009,17:05,,,11.120,0.000,11.120,"4,202.670","4,200.300","4,191.550",8.750,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
373504N1184134W001,T387,4/26/2010,16:06,,,12.170,0.000,12.170,"4,202.670","4,200.300","4,190.500",9.800,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
373504N1184134W001,T387,10/25/2010,14:06,,,11.030,0.000,11.030,"4,202.670","4,200.300","4,191.640",8.660,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
373504N1184134W001,T387,4/25/2011,15:31,,,11.030,0.000,11.030,"4,202.670","4,200.300","4,191.640",8.660,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
373504N1184134W001,T387,10/19/2011,10:58,,,10.360,0.000,10.360,"4,202.670","4,200.300","4,192.310",7.990,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
373701N1184467W001,T391,10/30/2003,13:50,,,6.030,0.000,6.030,"4,310.630","4,309.500","4,304.600",4.900,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
373701N1184467W001,T391,4/20/2004,13:40,,,6.300,0.000,6.300,"4,310.630","4,309.500","4,304.330",5.170,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
373701N1184467W001,T391,10/18/2004,10:40,,,6.910,0.000,6.910,"4,310.630","4,309.500","4,303.720",5.780,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
373701N1184467W001,T391,4/12/2005,15:05,,,8.170,0.000,8.170,"4,310.630","4,309.500","4,302.460",7.040,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
373701N1184467W001,T391,10/20/2005,15:50,,,6.430,0.000,6.430,"4,310.630","4,309.500","4,304.200",5.300,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
373701N1184467W001,T391,4/4/2006,11:08,,,11.930,0.000,11.930,"4,310.630","4,309.500","4,298.700",10.800,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
373701N1184467W001,T391,10/20/2006,14:14,,,4.370,0.000,4.370,"4,310.630","4,309.500","4,306.260",3.240,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
373701N1184467W001,T391,4/20/2007,11:58,,,5.000,0.000,5.000,"4,310.630","4,309.500","4,305.630",3.870,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
373701N1184467W001,T391,10/27/2007,13:13,,,7.250,0.000,7.250,"4,310.630","4,309.500","4,303.380",6.120,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
373701N1184467W001,T391,4/18/2008,12:32,,,7.780,0.000,7.780,"4,310.630","4,309.500","4,302.850",6.650,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
373701N1184467W001,T391,10/31/2008,11:55,,,7.510,0.000,7.510,"4,310.630","4,309.500","4,303.120",6.380,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
373701N1184467W001,T391,4/21/2009,12:00,,,7.760,0.000,7.760,"4,310.630","4,309.500","4,302.870",6.630,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
373701N1184467W001,T391,10/26/2009,16:47,,,7.650,0.000,7.650,"4,310.630","4,309.500","4,302.980",6.520,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
373701N1184467W001,T391,4/26/2010,15:45,,,7.060,0.000,7.060,"4,310.630","4,309.500","4,303.570",5.930,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
373701N1184467W001,T391,10/25/2010,14:27,,,7.200,0.000,7.200,"4,310.630","4,309.500","4,303.430",6.070,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
373701N1184467W001,T391,4/25/2011,15:17,,,6.120,0.000,6.120,"4,310.630","4,309.500","4,304.510",4.990,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
373701N1184467W001,T391,10/19/2011,15:16,,,7.250,0.000,7.250,"4,310.630","4,309.500","4,303.380",6.120,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
373831N1183316W001,T490,7/7/2003,14:54,,,15.660,0.000,15.660,"4,078.260","4,076.700","4,062.600",14.100,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
373831N1183316W001,T490,7/10/2003,14:00,,,15.720,0.000,15.720,"4,078.260","4,076.700","4,062.540",14.160,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
373831N1183316W001,T490,8/12/2003,14:00,,,15.540,0.000,15.540,"4,078.260","4,076.700","4,062.720",13.980,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
373831N1183316W001,T490,8/15/2003,12:00,,,15.540,0.000,15.540,"4,078.260","4,076.700","4,062.720",13.980,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
373831N1183316W001,T490,9/10/2003,10:15,,,15.410,0.000,15.410,"4,078.260","4,076.700","4,062.850",13.850,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
373831N1183316W001,T490,9/12/2003,11:30,,,15.360,0.000,15.360,"4,078.260","4,076.700","4,062.900",13.800,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
373831N1183316W001,T490,10/6/2003,11:45,,,15.370,0.000,15.370,"4,078.260","4,076.700","4,062.890",13.810,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
373831N1183316W001,T490,10/20/2003,12:45,,,15.440,0.000,15.440,"4,078.260","4,076.700","4,062.820",13.880,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
373831N1183316W001,T490,11/12/2003,11:10,,,15.500,0.000,15.500,"4,078.260","4,076.700","4,062.760",13.940,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
373831N1183316W001,T490,11/14/2003,14:02,,,15.460,0.000,15.460,"4,078.260","4,076.700","4,062.800",13.900,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
373831N1183316W001,T490,12/10/2003,09:35,,,15.600,0.000,15.600,"4,078.260","4,076.700","4,062.660",14.040,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
373831N1183316W001,T490,12/10/2003,14:00,,,15.540,0.000,15.540,"4,078.260","4,076.700","4,062.720",13.980,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
373831N1183316W001,T490,1/9/2004,13:05,,,15.710,0.000,15.710,"4,078.260","4,076.700","4,062.550",14.150,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
373831N1183316W001,T490,2/3/2004,12:40,,,15.830,0.000,15.830,"4,078.260","4,076.700","4,062.430",14.270,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
373831N1183316W001,T490,2/19/2004,16:20,,,15.920,0.000,15.920,"4,078.260","4,076.700","4,062.340",14.360,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
373831N1183316W001,T490,3/2/2004,10:50,,,16.020,0.000,16.020,"4,078.260","4,076.700","4,062.240",14.460,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
373831N1183316W001,T490,4/7/2004,09:10,,,16.200,0.000,16.200,"4,078.260","4,076.700","4,062.060",14.640,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
373831N1183316W001,T490,5/5/2004,09:05,,,16.300,0.000,16.300,"4,078.260","4,076.700","4,061.960",14.740,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
373831N1183316W001,T490,6/4/2004,14:05,,,16.440,0.000,16.440,"4,078.260","4,076.700","4,061.820",14.880,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
373831N1183316W001,T490,7/8/2004,10:40,,,16.520,0.000,16.520,"4,078.260","4,076.700","4,061.740",14.960,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
373831N1183316W001,T490,7/19/2004,13:15,,,16.530,0.000,16.530,"4,078.260","4,076.700","4,061.730",14.970,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
373831N1183316W001,T490,8/2/2004,10:35,,,16.560,0.000,16.560,"4,078.260","4,076.700","4,061.700",15.000,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
373831N1183316W001,T490,8/20/2004,12:01,,,16.570,0.000,16.570,"4,078.260","4,076.700","4,061.690",15.010,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
373831N1183316W001,T490,9/3/2004,12:24,,,16.330,0.000,16.330,"4,078.260","4,076.700","4,061.930",14.770,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
373831N1183316W001,T490,9/16/2004,15:25,,,16.260,0.000,16.260,"4,078.260","4,076.700","4,062.000",14.700,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
373831N1183316W001,T490,10/1/2004,09:13,,,16.260,0.000,16.260,"4,078.260","4,076.700","4,062.000",14.700,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
373831N1183316W001,T490,10/14/2004,13:40,,,19.190,0.000,19.190,"4,078.260","4,076.700","4,059.070",17.630,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
373831N1183316W001,T490,11/1/2004,10:38,,,16.220,0.000,16.220,"4,078.260","4,076.700","4,062.040",14.660,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
373831N1183316W001,T490,11/18/2004,15:50,,,16.200,0.000,16.200,"4,078.260","4,076.700","4,062.060",14.640,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
373831N1183316W001,T490,12/3/2004,10:15,,,16.230,0.000,16.230,"4,078.260","4,076.700","4,062.030",14.670,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
373831N1183316W001,T490,12/17/2004,11:50,,,16.280,0.000,16.280,"4,078.260","4,076.700","4,061.980",14.720,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
373831N1183316W001,T490,1/3/2005,11:30,,,16.280,0.000,16.280,"4,078.260","4,076.700","4,061.980",14.720,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
373831N1183316W001,T490,1/12/2005,13:05,,,16.310,0.000,16.310,"4,078.260","4,076.700","4,061.950",14.750,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
373831N1183316W001,T490,2/3/2005,14:44,,,16.260,0.000,16.260,"4,078.260","4,076.700","4,062.000",14.700,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
373831N1183316W001,T490,2/11/2005,15:35,,,16.260,0.000,16.260,"4,078.260","4,076.700","4,062.000",14.700,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
373831N1183316W001,T490,3/1/2005,10:45,,,16.330,0.000,16.330,"4,078.260","4,076.700","4,061.930",14.770,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
373831N1183316W001,T490,3/23/2005,13:40,,,16.320,0.000,16.320,"4,078.260","4,076.700","4,061.940",14.760,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
373831N1183316W001,T490,4/1/2005,15:35,,,16.290,0.000,16.290,"4,078.260","4,076.700","4,061.970",14.730,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
373831N1183316W001,T490,4/22/2005,12:15,,,16.230,0.000,16.230,"4,078.260","4,076.700","4,062.030",14.670,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
373831N1183316W001,T490,5/9/2005,10:50,,,16.170,0.000,16.170,"4,078.260","4,076.700","4,062.090",14.610,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
373831N1183316W001,T490,5/20/2005,11:25,,,16.120,0.000,16.120,"4,078.260","4,076.700","4,062.140",14.560,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
373831N1183316W001,T490,6/4/2005,14:30,,,16.100,0.000,16.100,"4,078.260","4,076.700","4,062.160",14.540,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
373831N1183316W001,T490,6/17/2005,12:00,,,16.070,0.000,16.070,"4,078.260","4,076.700","4,062.190",14.510,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
373831N1183316W001,T490,7/1/2005,08:30,,,16.010,0.000,16.010,"4,078.260","4,076.700","4,062.250",14.450,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
373831N1183316W001,T490,7/11/2005,10:00,,,16.000,0.000,16.000,"4,078.260","4,076.700","4,062.260",14.440,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
373831N1183316W001,T490,8/4/2005,09:20,,,15.870,0.000,15.870,"4,078.260","4,076.700","4,062.390",14.310,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
373831N1183316W001,T490,9/6/2005,08:10,,,15.420,0.000,15.420,"4,078.260","4,076.700","4,062.840",13.860,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
373831N1183316W001,T490,9/13/2005,15:45,,,15.340,0.000,15.340,"4,078.260","4,076.700","4,062.920",13.780,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
373831N1183316W001,T490,10/6/2005,17:05,,,15.090,0.000,15.090,"4,078.260","4,076.700","4,063.170",13.530,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
373831N1183316W001,T490,11/1/2005,15:00,,,14.940,0.000,14.940,"4,078.260","4,076.700","4,063.320",13.380,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
373831N1183316W001,T490,11/22/2005,00:00,,,0.000,0.000,0.000,"4,078.260","4,076.700","4,078.260",-1.560,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
373831N1183316W001,T490,12/1/2005,13:55,,,14.890,0.000,14.890,"4,078.260","4,076.700","4,063.370",13.330,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
373831N1183316W001,T490,12/16/2005,14:10,,,14.930,0.000,14.930,"4,078.260","4,076.700","4,063.330",13.370,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
373831N1183316W001,T490,1/9/2006,12:28,,,15.020,0.000,15.020,"4,078.260","4,076.700","4,063.240",13.460,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
373831N1183316W001,T490,2/1/2006,15:10,,,14.980,0.000,14.980,"4,078.260","4,076.700","4,063.280",13.420,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
373831N1183316W001,T490,2/2/2006,10:20,,,14.990,0.000,14.990,"4,078.260","4,076.700","4,063.270",13.430,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
373831N1183316W001,T490,3/3/2006,12:08,,,14.940,0.000,14.940,"4,078.260","4,076.700","4,063.320",13.380,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
373831N1183316W001,T490,3/31/2006,11:11,,,14.810,0.000,14.810,"4,078.260","4,076.700","4,063.450",13.250,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
373831N1183316W001,T490,4/4/2006,11:54,,,14.770,0.000,14.770,"4,078.260","4,076.700","4,063.490",13.210,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
373831N1183316W001,T490,5/1/2006,14:32,,,14.440,0.000,14.440,"4,078.260","4,076.700","4,063.820",12.880,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
373831N1183316W001,T490,5/22/2006,00:00,,,0.000,0.000,0.000,"4,078.260","4,076.700","4,078.260",-1.560,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
373831N1183316W001,T490,6/1/2006,09:39,,,13.170,0.000,13.170,"4,078.260","4,076.700","4,065.090",11.610,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
373831N1183316W001,T490,6/29/2006,12:00,,,0.000,0.000,0.000,"4,078.260","4,076.700","4,078.260",-1.560,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
373831N1183316W001,T490,7/6/2006,10:56,,,11.380,0.000,11.380,"4,078.260","4,076.700","4,066.880",9.820,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
373831N1183316W001,T490,7/24/2006,16:20,,,10.900,0.000,10.900,"4,078.260","4,076.700","4,067.360",9.340,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
373831N1183316W001,T490,8/7/2006,15:55,,,10.780,0.000,10.780,"4,078.260","4,076.700","4,067.480",9.220,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
373831N1183316W001,T490,8/24/2006,15:25,,,10.750,0.000,10.750,"4,078.260","4,076.700","4,067.510",9.190,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
373831N1183316W001,T490,9/7/2006,10:14,,,10.840,0.000,10.840,"4,078.260","4,076.700","4,067.420",9.280,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
373831N1183316W001,T490,9/25/2006,12:00,,,10.840,0.000,10.840,"4,078.260","4,076.700","4,067.420",9.280,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
373831N1183316W001,T490,10/2/2006,13:58,,,10.990,0.000,10.990,"4,078.260","4,076.700","4,067.270",9.430,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
373831N1183316W001,T490,10/19/2006,12:00,,,10.990,0.000,10.990,"4,078.260","4,076.700","4,067.270",9.430,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
373831N1183316W001,T490,11/3/2006,15:10,,,11.040,0.000,11.040,"4,078.260","4,076.700","4,067.220",9.480,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
373831N1183316W001,T490,11/16/2006,12:00,,,11.040,0.000,11.040,"4,078.260","4,076.700","4,067.220",9.480,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
373831N1183316W001,T490,12/6/2006,13:27,,,11.120,0.000,11.120,"4,078.260","4,076.700","4,067.140",9.560,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
373831N1183316W001,T490,1/4/2007,10:18,,,11.180,0.000,11.180,"4,078.260","4,076.700","4,067.080",9.620,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
373831N1183316W001,T490,1/11/2007,14:55,,,11.250,0.000,11.250,"4,078.260","4,076.700","4,067.010",9.690,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
373831N1183316W001,T490,2/1/2007,10:06,,,11.400,0.000,11.400,"4,078.260","4,076.700","4,066.860",9.840,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
373831N1183316W001,T490,2/13/2007,12:00,,,11.400,0.000,11.400,"4,078.260","4,076.700","4,066.860",9.840,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
373831N1183316W001,T490,3/1/2007,11:02,,,11.600,0.000,11.600,"4,078.260","4,076.700","4,066.660",10.040,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
373831N1183316W001,T490,3/14/2007,08:46,,,11.690,0.000,11.690,"4,078.260","4,076.700","4,066.570",10.130,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
373831N1183316W001,T490,4/2/2007,08:50,,,11.780,0.000,11.780,"4,078.260","4,076.700","4,066.480",10.220,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
373831N1183316W001,T490,4/23/2007,12:00,,,11.780,0.000,11.780,"4,078.260","4,076.700","4,066.480",10.220,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
373831N1183316W001,T490,5/3/2007,10:18,,,12.020,0.000,12.020,"4,078.260","4,076.700","4,066.240",10.460,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
373831N1183316W001,T490,5/11/2007,12:00,,,12.020,0.000,12.020,"4,078.260","4,076.700","4,066.240",10.460,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
373831N1183316W001,T490,6/4/2007,11:15,,,12.360,0.000,12.360,"4,078.260","4,076.700","4,065.900",10.800,ES - Electric sounder measurement,0.1 Ft,Los Angeles Department of Water and Power,CASGEM,,Inyo_06.21.2003-06.21.2013
